2231,2016-06-17,NM2,NM2,Rotary end unscrewed from bar pusher,Bar,Rotary end unscrewed from bar pusher; Simple operator task,New ordered for Sat delivery / Issued to operator on Sat 6/18,4
2232,2016-06-17,SC,SC9,Need new contractors,NaN,Needs new contactors,,-1
2233,2016-06-20,H,H20,Inverter ejecting too soon,Inverter,Parts ejecting before inverter position,Charged accumulator,31
2234,2016-06-20,H,H39,Accumulator check requested,Accumulator,Accumulator check requested,At 25bar; Charged to 30bar,0
2235,2016-06-20,H,H5,Vertical vibrating ,NaN,#3 vertical vibrating heavily,All bearings replaced in spindle. New bleeder valve and belt then reinstalled; Pulleys found at 5/4 when LYO calls for 7/2,-1
2236,2016-06-20,Tsch,Tsch 2,E stop alarm,NaN,E Stop alarm,Reset tripped breaker; ,-1
2237,2016-06-20,I,I3,Coolant Pressure Low,Coolant System,Chips in turret / low coolant flow,"Jose Hernandez removed, cleaned reset, and aligned the turrets A and B",16
2238,2016-06-20,H,H5,Hydraulic pump failure,Hydraulic System,Hydraulic pump failure,Blown fuse 0050 replaced / Burned coil replaced,29
2239,2016-06-20,H,H40,Bar lifter not functioning,Bar,Bar lifter not functioning on bar loader,Reset guard height,4
2240,2016-06-20,H,H16,Collet will not close,Collet,Collets will not close; parts spinning in collet,LP accumulators OK / HP at 30bar and charged to 50bar; Tagged (6/20) / JPM replaced seals and a check valve on control Pivot (6/21),14
2241,2016-06-20,,,Hydraulic parts rack broken wheel,Hydraulic System,ISO Hydro parts rack broken wheel support,Repaired,29
2242,2016-06-20,Filtermist,Filtermist,Filtermist not running,Filtermist,PM on Filtermist,Cleaned intake hose that was clogged with dust; PM kit not used,25
2243,2016-06-20,I,I3,Screw Loose,NaN,Side B ball screw loose ??,Tensioned loose nut,-1
2244,2016-06-20,H,H21,Broken screw,Screw,St#5 set screw in tool holder broken,Removed cracked crew and replaced with new PCM clamp screw,44
2245,2016-06-20,H,H15,Hydraulic Leak,Hydraulic System,Hydr pump? / Power pack leak / CNCs shuddering,Seals replaced on leaking solenoid valve on PP (6/20) / Non maint related! Bob found Rough Bore bleed through...,29
2246,2016-06-20,I,I1,Coolant Leak,Coolant System,Coolant leaking from turret,"Jose Hernandez removed, cleaned reset, and aligned the turret!!",16
2247,2016-06-20,SC,SC3,Hydraulic faults,Hydraulic System,Hydraulics Main Fault,Replaced valve stem in accumulator and charged to 25bar,29
2248,2016-06-20,Rosemont,Rosemont,Water not draining,NaN,Water not draining,,-1
2249,2016-06-21,H,H40,Torn connection to smog hog,Smog Hog,Connect to Smog Hog,Ducting ordered 6/21; Installed 6/23,45
2250,2016-06-21,H,H7,Coolant Leak,Coolant System,Coolant / Oil leak,Cleaned area around Electrical cabinet and power pack (6/21) / No leaks found; -6/24 closed,16
2251,2016-06-21,,,Broken railing,Railing,Broken railing on dock leveler,Weld repairs made,35
2252,2016-06-21,H,H16,Wash conveyor INOP,Washer,Wash conveyor broken,Repaired; Moved shaft in bearing,53
2253,2016-06-21,H,H40,Coolant Leak,Coolant System,Coolant / Oil leak,6/24; Leaks found at C/O unit valve and Hyd flange valving / SA Repaired hydraulic leak at inverter (6/27),16
2254,2016-06-21,H,H25,Vogel lube fault,Vogel,Vogel lube faults,Replaced Vogel Tank and pump; Unit removed left for repair with Steve A,52
2255,2016-06-22,T,T97,Clutch INOP,Clutch,Clutch; See LaHouse,Clutch found to be too tight and adjusted,13
2256,2016-06-22,TK,TK3,Coolant Leak,Coolant System,Ruptured coolant line,Replaced ruptured coolant hose,16
2257,2016-06-22,H,H27,Hydraulic pump excessive oil consumption,Inverter Hydraulic System,Excessive Hyd oil consumption,Major leak at inverter found when stepping through invert cycles; Repaired,35
2258,2016-06-22,SC,SC4,Feed overload/ feed motor overheated,Feed System,Feed overload /index camshaft offset / feed motor over heat,Replaced feed motor; OK / Heavy rumble noise at index gone.,23
2259,2016-06-22,H,H33,Brush unit INOP,Brush Unit,Brushing unit not functioning,Replaced bad proximity sensor,9
2260,2016-06-22,H,H2,Table not indexing,Table,Table won't index,Checked all valves and base plates for pressure / Replaced faulty ST2 sensor,47
2261,2016-06-22,Tsch,Tsch 2,Breaker tripping,Breaker,Breaker F111 repeatedly tripping; See 6/20,Traced to U axis Error switch that has been jumped out. Denis has no recollection of having bypassed this switch.,35
2262,2016-06-22,TK,TK2,Turret noisy,Turret,Turret noisy when returning to home position,6/24; Manually forced lube through all lubrication lines /,50
2263,2016-06-22,I,I20,Lifting pump fault,Lifting,Lifting pump fault; Oil overflow,,35
2264,2016-06-22,T,T105,NaN,Collet,Spindle #1 triggering collet open sensor,,14
2265,2016-06-23,H,H2,Spindle move for setup,Spindle,Spindle swap requested at 1000,Replaced bearings in 26/80 front end.,46
2266,2016-06-23,I,I20,Coolant Alarm,Coolant System,Coolant alarms / Tank paddles not working,6/27; Broken discs on clutch VRF 500 (Parts ordered 6/28); Clutch discs replaced,16
2267,2016-06-23,H,H8,Power not shutting machine down,Electrical,Uni power not shutting machine down,Germano found the feed rate for the #2 Sumo insert drill too low; Adjusted,22
2268,2016-06-23,H,H40,Motors not spinning,Breaker,CB 8 overload breaker reset but motors not spinning (1-4),Replaced blown fuses,35
2269,2016-06-23,H,H10,Brush unit INOP,Brush Unit,Brush unit st#4 INOP,No Issue!! Operator and Lead never checked machine! JPM repeatedly fired the spindle confriming function.,9
2270,2016-06-23,H,H4,Proximity cable for loader damaged,Bar loader/ Cable,St#1 prox cable for loader damaged (Sparked) Loader INOP,Replaced prox cable,35
2271,2016-06-23,H,H14,Bar end gets stuck between new bar and collet,Bar/ Collet,Incomplete bar change cycle;  Bar end gets stuck between new bar and collet,Replaced both pusher dogs and holders,35
2272,2016-06-23,Deco,Deco 2,Airline leak at gripper/ main drive belt worn,Gripper,Airline leak at gripper / Main drive belt worn,Gerry Costa repaired both; Online by 1000,27
2273,2016-06-23,Tsch,Tsch 2,Filtermist not running,Filtermist,Filtermist is not running,6/24; Filtermist removed for repair /,25
2274,2016-06-23,T,T105,Jog switch INOP,Electrical,Jog switch INOP,,22
2275,2016-06-24,H,H3,Bearings check,Bearings,Sp#3 bearings reported worn,26/80 Front end bearings replaced,6
2276,2016-06-24,H,H35,Bearings check,Bearings,St#11 spindle bearings / Swap #9 and #11 spindles,Bearings replaced / Spindles swapped,6
2277,2016-06-24,H,H28,Broken screw,Screw,St#6 Stripped screw at HSK tool clamp,HSK clamp replaced,44
2278,2016-06-24,H,H15,Rotator INOP,NaN,Rotator NOK; XH position not aligning to spec,Retaining pin holding rack and pinion together was worn. Drilled lager holes and inserted new coil pins,-1
2279,2016-06-24,H,H16,Fette heads crash,Fette head,Fette head needs rebuild after crash,Rebuild completed; Issued Fette head to Dave B,35
2280,2016-06-24,H,H16,Fette heads crash,Fette head,Fette head needs rebuild after crash / made 6 parts and crashed,,35
2281,2016-06-24,H,H8,Hydraulic Leak,Hydraulic System,Hydraulic leak at cutoff unit,Missing fitting replaced,29
2282,2016-06-24,I,I1,X Axis Side B spindle over travel,Axis,X axis Side B spindle over travel,Jose cycled power; Clear,3
2283,2016-06-24,H,H2,Not firing,NaN,St#5 not firing,Sinat replaced valve with one from H7 / JPM replaced valve on H7,-1
2284,2016-06-24,I,I17,Hydraulic Leak,Hydraulic System,Major hydraulic leak,,29
2285,2016-06-24,Sinico,Sinico,Hydraulic Leak,Hydraulic System,Major Hydraulic leak at rotator; Rotator rack is broken,6/24;  Disassembled,29
2286,2016-06-27,I,I2,Drive fault,Drive Fault,Z Drive Fault,Replaced Z1 / X1 axis LT Module,21
2287,2016-06-27,H,H34,Bearings check,Bearings,ST#9 spindle bearings (Oper report),St#9 35/60 Spindle bearings and seals replaced,6
2288,2016-06-27,H,H32,Bearings check,Bearings,St#2 spindle bearings worn,"Replaced bearings, o rings, seals, and HSK-C40 clamp",6
2289,2016-06-27,I,I18,Travel flag sensor INOP,LEMCA,Iemca facing travel flag sensor INOP,Flag sensor cable replaced,32
2290,2016-06-27,H,H40,Chip conveyor INOP,Chip Conveyor,Chip cconveyor shutting down,Replaced clutch discs,10
2291,2016-06-27,H,H27,Power pack leak,Power Pack,Power pack leak,Replaced Hydraulic tube and fittings,42
2292,2016-06-27,H,H36,Brush unit tripping breaker ,Brush Unit,Brush unit tripping breaker,Replaced Motor starter 6/27; Motor replaced 6/28,9
2293,2016-06-27,H,H31,Hydraulic Leak,Hydraulic System,Hydraulic leak at chip breaker valve (? Valve station),No leak found; Lead reporting no leak,29
2294,2016-06-27,H,H40,Hydraulic Leak,Hydraulic System,Hyraulic leak at St#4,Valve seals replaced,29
2295,2016-06-27,Gate,Gate,Key broken in lock,NaN,Key broken in lock,,-1
2296,2016-06-28,EDM,EDM2,No power,Electrical,No voltage to table; Will not cut,MC Machinery Called 6/28 PO 54218; Loose connection to solenoid repaired by Technician 6/30,22
2297,2016-06-28,H,H14,Coolant Leak,Coolant System,Leak at coolant tank,Ruptured HP coolant hose replaced,16
2298,2016-06-28,SC,SC11,Q Axis Fault,NaN,Q axis Fault,Cleared by Steve Salley,-1
2299,2016-06-28,H,H33,CNC will not home/ burning smell,NaN,CNC will not home; Burning smell,CNC was home (??) Not a CNC issue but Utility O/T fault at #12 Bruch. Cleared fault and cycled machine 20x before moving on. No burn smell detected.,-1
2300,2016-06-28,H,H40,Inverter INOP,Inverter,Parts not inverting building up parts in the inverter bushing.,Leaking RVC check valve causing HP hydraulics to bleed into LP system causing too high a pressure in the LP system. Marcel adjusted the HP to balance both systems and allow machine to run.,31
2301,2016-06-28,H,H28,Inverter failing to return,Inverter,Inverter rod stuck forward,Sinat released hydraulic pressure and reset inverter rod,31
2302,2016-06-28,H,H27,Bar ends in production,Bar,Bar ends in production,Adjusted saw range from 11 to 14,4
2303,2016-06-28,H,H16,NaN,Valve,St#7 Spindle valve removed for st#4 at H40; 3rd shift,,51
2304,2016-06-28,,,Remove spinner request,NaN,Remove Spinner from sort bench by MS32 lab end,,-1
2305,2016-06-29,I,I5,Coolant vacuum pump will not shut down0,Coolant System,Coolant vacuum pump will not shut down,Cleared chips from float switch,16
2306,2016-06-29,H,H40,Hydraulic flange not repeating,Hydraulic System,St#8 Hyd flange not repeating,,29
2307,2016-06-29,H,H40,Hydraulic Leak,Hydraulic System,Hydraulic leak at power pack; per PM tix,See above H40 6/28,29
2308,2016-06-29,H,H14,Vogel lube fault,Vogel,Vogel lube faults 3-4 times per shift,,52
2309,2016-06-29,Ewag,Ewag,Z Axis out of error limit,Axis,Z axis out of error limit,,3
2310,2016-06-30,I,I19,Bar clamp alarm,Bar,Bar clamping alarm at Sp#6; Down,Replaced accumulator MS32,4
2311,2016-06-30,I,I20,Iemca will not load in Auto,LEMCA,Iemca will not load in Auto,Loaded bar ends to find failure. Loading arms actuating cylinder failing causing sequence to time itself out; Cylinder replaced and loading in Auto,32
2312,2016-06-30,I,I4,Drive link fault,Drive Fault,Drive Link Fault,Cycled power but faults returned; Diagnosed as single leg low voltage to machine. Faults cleared when voltage level returned to normal,21
2313,2016-06-30,H,H25/H29,Gap in platform,NaN,Gap in platform; Hit?,Closed gap and bolted platforms together,-1
2314,2016-06-30,H,H24,Pendant INOP,Pendant,Pendant rotation limit pin broken,Rotational lock pin replaced,41
2315,2016-06-30,H,H2,FCB not firing,NaN,St#5 FCB not firing,No Maintenance; Tool not going to depth because it is broken,-1
2316,2016-06-30,H,H1/H10,Safety Paint required,Paint,Saftey paint required on platform,,40
2317,2016-06-30,Sinico,Sinico,Motor thermal overload fault,Motor,Motor thermal overload fault; Hydraulic,Power to Sinico compromised by bad connection at tap box and bus duct; damaged 24v DC power supply replaced,38
2318,2016-06-30,Compressor,Compressor,Powerwash after cooler,Washer,Powerwash after cooler; pollen,Completed,53
2319,2016-07-01,H,H40,Spindle not turning,Spindle,Spindles #1;  #4 not rotating,Replaced blown fuses (25A installed),46
2320,2016-07-01,H,H4,Brush unit tripping breaker ,Brush Unit,St#6 brushing unit tripping breaker,Replaced seized motor starters,9
2321,2016-07-01,H,H32,Accumulator check requested,Accumulator,Accumulator check requested,No Issues; LP at 30bar / HP at 50bar. Tagged,0
2322,2016-07-01,H,H40,Hydraulic flange not repeating,Hydraulic System,St#8 Hyd flange not repeating,Removed pressure restricting orifice at flange,29
2323,2016-07-01,A,A78,Pick off ejector INOP,Pick Off,Pick Off failure (again),P/O removed ffor cleaning and seals (7/1) Installed (7/5),35
2324,2016-07-01,A,A69,Broken screw,Screw,Broken screw in PO slide,Joprge Flores (Lead) removed and replaced,44
2325,2016-07-01,Tsch,Tsch 2,Coolant Pressure Low,Coolant System,No Coolant to wheels,Replaced coolant flow solenoid,16
2326,2016-07-01,H,H19,Table stuck,Table,Table stuck at 1/2 table,Table position reset; OK,47
2327,2016-07-01,H,H40,Install proximity switch request,NaN,Install and program prox switches at #7 and#8 Hyd Flanges,Installed and program updated by Tony,-1
2328,2016-07-01,H,H32,Bearings noise,Bearings,St#2 still chattering after spindle bearings and tool head clamp installed,Swapped 35/60 for 36/100 from H22,6
2329,2016-07-05,H,H1,Hydraulic pressure issue,Hydraulic System,Hydraulic pressure varying beyond normal range,Ruptured bladder in accumulator; Replaced and charged,29
2330,2016-07-05,Rosemont,Rosemont,"Motor runs, but tumbler does not",Motor,Motor runs but tumbler doesn't,Drive belt slipped off motor and pulley; Reset,38
2331,2016-07-05,I,I2,Hydraulic pump not getting oil,Hydraulic System,Hydraulic pressure not coming up,Bled system,29
2332,2016-07-05,H,H11,NaN,Motor,Swap St#11 3470 motor for a 1700 motor,Completed,38
2333,2016-07-05,H,H38,Motor fault,Motor,St#5 motor will not start,Replaced motor and two seized motor starters / Also replaced Vogel gage,38
2334,2016-07-05,Sinico,Sinico,Motor thermal overload fault,Motor,Motor thermal overload fault; Hydraulic,Power to Sinico compromised by bad connection at tap box and bus duct; damaged 24v DC power supply replaced,38
2335,2016-07-05,I,I1,Turret will not reference,Turret,Turret 1x axis carraige end position; Will not refference,Replaced glass scale and referrenced; B side X axis,50
2336,2016-07-05,Tsch,Tsch 2,Motor alarm,Motor,C axis servo overheat alarm when started,Determined the Regulating wheel motor is causing the overtemp fault. Extreme difficulty in attempt to remove the motor from the spindle. Email sent to Ali requesting guidance (7/5) Motor cam apart allowing spindle to be removed with motor drive shaft still firmly seated in spindle. Replaced spindle and motor with spares and online by 1030,38
2337,2016-07-05,H,H5,Hydraulics not starting,Hydraulic System,Machine hydraulics will not start,Loose wire on Pendant E Stop reattached,29
2338,2016-07-06,H,H38,Chip conveyor INOP,Chip Conveyor,Chip conveyor jammed; Opers have hook stuck in base,Chip jam cleared,10
2339,2016-07-06,T,T97,Machine falling out of gear,NaN,Machine falling out of gear........6x in 6 hours (??) Off ??,Clutch adjusted again..............,-1
2340,2016-07-06,H,H21,Coolant pump overload,Coolant System,Coolant pump contactor overload,Plug was stepped on and damgaed when operator attempted to reset; Repaired,16
2341,2016-07-06,H,H29,Brush unit motor INOP,Brush Unit,Brush unit motor not starting,Loose pulley slipped off shaft and bound against cover; Repaired,9
2342,2016-07-06,Hydro,Hydro,Light INOP,Light,Presetter light INOP,Rewired rectifier,33
2343,2016-07-06,AIM ,AIM 5,Parts not accepted,NaN,Parts not accepted at station 7A,Station aligned,-1
2344,2016-07-06,I,I17,Overheat alarm ,Electrical,Overheat alarm; 1 of 3 coling fans INOP (Electrical cabinet),,22
2345,2016-07-07,SC,SC11,Accumulator check requested,Accumulator,Accumulator charge,Completed,0
2346,2016-07-07,SC,SC7,Accumulator check requested,Accumulator,Accumulator charge,Completed,0
2347,2016-07-07,TK,TK4,Scroll on ID stem of part,Axis,Scroll on ID stem of part; Axis gib related,Gib tension was released and slide was bouncing on the ball screw. Reset gib and tensioned nuts on ball screw. Scroll alleviated but minor step at 7*-10* transition,3
2348,2016-07-07,H,H39,Accumulator check requested,Accumulator,Accumulator check,Accumulators good at 30/50,0
2349,2016-07-07,I,I20,Parts receiver broken,Parts Receiver,Parts receiver broken,Repaired receiver and installed,35
2350,2016-07-07,H,H27,Accumulator check requested,Accumulator,Accumulator check,Accumulators good at 30/50; Table indexing prox set too deep and not shutting off(?) Adjusted for proper sensing range,0
2351,2016-07-07,H,H17,Indexer Fault,Indexer,Indexer #10 will not index,Rotator removed from station #10 for rebuild / Marcel and JPM rebuilt; JM installed,30
