1843,Swap coolant pump with T98 for increased coolant flow. T98 not compatable; Repaired drive on exising pump but flow dod not increase,"drive, t_98, coolant_pump","broken, swap","no_action_taken, repair",drive
1844,Machine drifting into work zone. Clutch adjusted,,,adjust,clutch
1845,Main head stock; broken adjusting screws for tooling post #1 and #2. Retrieved main head stock from machine at Induplate and installed after cleaning and lubing,,,,
1846,Wire two new motors for Sensata. Completed,,,complete,
1847,Accumulator check requested. Both LP acc low at 15bar; Charged to 30bar,"accumulator, low_pressure","check, low",charge,"accumulator, low_pressure"
1848,Vogel faults. Relaced manifold fitting at St#3; Was replaced on 4/5,vogel,fault,,
1849,Table index OT faults. Cleared chips from table down prox /Replaced prox / Set table speed,"table_index, table","fault, o/t_fault","clear, replace, adjust","chip, proximity, table_speed"
1850,Pendant not responding. Replaced main bundle cable; Tony adjusted program afetr completed,,,,
1851,Vogel faults. Replaced T fitting,vogel,fault,,
1852,Table index OT faults. Replaced table down prox,"table_index, table","fault, o/t_fault",replace,"table_down, proximity"
1853,Hyd leak at rear of Iemca. Replaced leaking hyd hose; Aslo preemptively replace 3 other hyd hoses,"hydraulic, iemca, rear",leak,replace,"hose, hydraulic"
1854,Rebuilt dresser cylindar and directional valve. Spares to be installed when production requires,,,,
1855,Air leak at FRL. Pieced together a replacement bowl on filter part of FRL,,,,
1856,Failure Frequency converter B #2024 Alrm. Unidrive replaced by RT Eng tech; Old unit sent for refurb,,,,
1857,Broken inverter rod. JPM minor assit to Alex for repair,inverter_rod,broken,repair,inverter_rod
1858,Side A turret not locking. No issue found; Cleaned and reset turret,,,,
1859,Broken spring in recessing unit. Swapped recess spindle; Will rebuild unit removed,,,,
1860,Receiving unit INOP. Replaced prox switch registering parts catcher position,,,,
1861,St#6 Spindle seized. Rebuilt both front end and back end of spindle; Online for 2pm,,,,
1862,St#12 (trepan) not repeating? Random length. Started after operator changed tool; 2nd shift operator reset tool and closed containment,,,,
1863,Brush unit INOP. Replaced motor contactor,brush_unit,inoperable,replace,"motor_contactor, motor"
1864,St#3 Laser tool detection NOK. Sensor adjusted,,,,
1865,Bolt V Bowl pedestal to floor. Completed,,,complete,
1866,Loading block spring action sloppy; Possible cause of bad OD chamferring. Replaced sloppy guide bushings and load cylindar rail,,,,
1867,Receiver will not return to home position. Replaced air cylinder,,,,
1868,Parts receiver prox cable shorting sensor. Replaced,,,replace,
1869,Parts receiver sensor faulty;  Sensor previously replaced. Cable?. Cable replaced,,,replace,cable
1870,Fette thread rolls not locking. Replaced springs in Fette head,,,,
1871,Repeat Vogel faults. Replaced leaking fitting,,,,
1872,Saw drive pin broken on hub. Repaired,"saw_drive_pin, pin, saw",broken,repair,pin
1873,Turret 3 Z/X axis not coming under control. Cycled power before arriving; online,,,,
1874,Chip conveyor jam. Cleared,"chip_conveyor, conveyor",jam,clear,"chip_conveyor, conveyor"
1875,Accumulator check requested. At 27bar; Charged to 30bar / Also replaced valve stem,"accumulator, low_pressure","check, low","charge, replace","accumulator, low_pressure, valve_stem, valve"
1876,Cutoff unit leaking oil. Tightened loose banjo fitting; OPERATOR LEVEL,,,,
1877,Work holding collet broken in housing. Removed broken end of collet,,,,
1878,Transport gripper not closing. Replaced damaged sensor cable,,,,
1879,Gripper will not open or close. Replaced Gripper OPEN sensor cable,,,,
1880,Iemca track # 3 broken. Replaced,,,replace,
1881,Chip conveyor belt not moving; motor is running. Replaced broken clutch discs,"chip_conveyor, conveyor, belt",will_not_move,replace,"clutch_disc, clutch, disc"
1882,No air blast present. Cycled valve and adjusted air flow rate,,,,
1883,Bar load not completing cuycle. Stock clamp too tight; Set too low OPERATOR LEVEL,"bar_load, stock_clamp, operator","will_not_cycle, low, out_of_adjustment, location, level","adjust, train","clamp, operator"
1884,Axis Z3 not coming under control; Alarm. Relaced INOP fan on drive,,,,
1885,Replace gate closed lock switch. Completed,,,complete,
1886,Parts catcher basket broken. Brazed new stem onto basket,,,,
1887,Mount air filters on Tschudin cooling intake cabinets. Completed,,,complete,
1888,Contactor Overload Faults St#6. Replaced motor starter,,,replace,"motor_starter, motor, starter"
1889,Bar loader lift gate INOP. Replaced missing bolts holding lift gates in place,"bar_loader, lift_gate, bolt","inoperable, missing",replace,bolt
1890,St#3 spindle bearings. Spindle bearings replaced (Sat call in),,,,
1891,"Electrical failure. Replaced 120V output and board, high pressure solenoid unit control valve. Power pack filter replaced",,,,
1892,Alarm #25000 Axis Z12 hardware fault. Replaced performance module 6SN1118,,,,
1893,U axis alarm. U axis motor failure; New updated motor from Tornos Technologies installed; Motor / Encoder / Cables,,,,
1894,Chip conveyor making a clicking noise. Replaced missing set screws in shaft bearing collar,"chip_conveyor, conveyor, set_screw","noise, missing",replace,set_screw
1895,St#3 recess spindle tripping breaker. Plugged into different recepticle (CB111 into CB110); Recepticale repair on hold until production is lower priority,,,,
1896,Brushing unit overload tripping. Tightened loose line connector on Reverse side of reversing contactor,"brush_unit, line","overload_fault, fault, trip, loose",tighten,"line, reversing_contactor"
1897,St#12; not firing. Swapped Legacy valve,,,,
1898,St#7 spindle play ??. Rebuilt spindle and installed,,,,
1899,CB6 breaker tripping when coolant is turned on. Coolant pump plug in arced and burned pins; New HBE18 connectors ordered and installed,,,,
1900,Turret 3 not reading prox sensor causing continuos Sync. Removed chips from tip of Home-prox sensor,,,,
1901,Z drive fault side A. Changed performance module on Z1 axis,,,,
1902,Bar pusher locking alarm. Sensor adjusted,bar_pusher,"alarm, locking_alarm",adjust,sensor
1903,Coolant pump level fault. Float switch sticking; Operator Level,,,,
1904,Loader issues. Adjustments,loader,issue,,
1905,Collet at cross hole station not releasing parts. Adjusted collet tension and added air tool oil,,,,
1906,Accumulator check requested. One of two LP bladders flat. Replaced with spare accumulator; Unit removed to be repaired and stored,"accumulator, bladder, low_pressure","check, flat",replace,"accumulator, bladder, low_pressure"
1907,Broken bar feeder chain. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
1908,Broken bar feeder chain. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
1909,HP coolant pump not operating up to pressure. Removed and installed HP pump from TK4,,,,
1910,"Parts conveyor jammed; Link pin out of poaition and damaged box and hinge belt. Torque limiter on clutch failed; Parts ordered, hinge belt repaired. Installed by Sam and Steve","part_conveyor, link_pin, pin, box, hinge_belt, belt, torque_limiter","jam, broken, out_of_adjustment, location, fault",repair,hinge_belt
1911,Heavy vibration. Elaso balancing system failure; Installed new NO CONTACT Elaso balancer after bracket fabrication for Tool Room,,,,
1912,Wear plate broken. Installed by Jorge,,,,
1913,Bar loader/collet closing timing is 'off'. Adjusted control pivot and bar feed timing,"bar_loader, collet","out_of_adjustment, timing",adjust,"control_pivot, bar_feed_timing"
1914,Iemca will not load in AUTO. Facing travel flag stuck in front of prox switch; Operator Level,lemca,will_not_load_in_auto,,
1915,St#7B would not operate. Air tool oil added to cyclinder,,,,
1916,Station 6A OT faults. Replaced solenoid,,,,
1917,Cycle stops with alarms. Confirmed all encoder cable connections and cycled power; Cleared,,,,
1918,Alarm #76 Monitoring end switch basket aligned. Sent machine to Base Position and cleared; Did not repeat,,,,
1919,"Table will not index. Replaced table valve, 12 index valve, ST2 pressure switch, table coil, clutch motor and relay, and motor contactor.",table,will_not_index,replace,"table_valve, half_index_valve, st_2_pressure_switch, table_coil, clutch_motor, relay, motor_contactor"
1920,St#2 bearings confirmed as worn. Spindle bearings replaced,,,replace,"spindle_bearing, spindle, bearing"
1921,Contacor overload fault. CB22 (St#12) motor phasing; pulled motor and wired a new motor. Installed by Anthony 4/22,,,,
1922,Saw differential retaining pin missing. Replaced pin and fit clamp blocks properly,"saw_differential_retaining_pin, saw, pin",lost,"replace, fit","pin, clamp_block"
1923,Chhip conveyor motor NOK. Reset tripped breaker; No issue reported during 2nd shift,"chip_conveyor, motor, breaker","inoperable, trip",reset,breaker
1924,Hydraulic leak / Lubrication system faults. Replaced leaking central lubrication hose,"hydraulic, lubrication","fault, leak",replace,"lubrication, hose"
1925,"Regulating wheel drive worn. Replaced Universal, pulley shafts, and bushings",,,,
1926,HP coolant pump INOP; Plugin burned. Replaced plugin connectors and burned wire,,,,
1927,Request to relocate Tri Mist receptical from side of machine to top; Keeps getting hit by Hydro Operators. Completed,tri_mist_receptical,"move, adjust",complete,operator
1928,Station #1 out of alignment; Part jam. Aligned station and adjusted air flow to centering cylinder,,,,
1929,"Vacuum pump for clean room INOP. New pump ordered, arrived, and inventoried / Steve repaired pump on 4/25; JPM installed repaired pump before new arrived",,,,
1930,A/C unit ducting through ceiling requested. Completed,,,complete,
1931,Spindles turning off at start. Drill detection shutting machine down as it should; Tip of detection wand missing OPERATOR LEVEL,,,,
1932,St#12 not firing. Valve ON/OFF flow control loose; Operator Level,,,,
1933,CNC unit not coming ON. Replaced motor with VFD,,,,
1934,Inverter leaking Hydraulic. Replaced seals in inverter,"inverter, hydraulic",leak,replace,"seal, inverter"
1935,Power pack filter. Filter replaced,,,,
1936,Safety switch ST#6 NOK. Quick change type; Button replaced,,,,
1937,Coolant pump motor fan NOK. Replaced,,,replace,
1938,Chip conveyor jammed. Removed conveyor to clear chip jam,"chip_conveyor, conveyor",jam,clear,"jam, chip"
1939,Drive fault; Drive link OFF. Replaced battery and performed NC reset,,,,
1940,Chip conveyor motor overload faults. Reset overload; 4/26 Chip conveyor INOP reported. Motor hot,"chip_conveyor, conveyor, motor","fault, overload_fault",reset,overload
1941,Servo drive not ready. Replaced ER module and LT module; Was ok but faulted again at 1400,,,,
1942,Part jam at loader. Station #1 nest out of position; Realigned,,,,
1943,Parts vibrating and moving in Station #1. Aligned station #1,,,,
1944,Loader not finishing cycle. Adjusted sensor,,,,
1945,Parts jamming in track at St#10. Replaced worn jaws,,,,
1946,"Heavy grinding noise from regulating wheel gearbox. Removed VSD and gearbox to replace shaft, worm gear, bearings, sheave.",,,,
1947,No Power to machine. Pendanr cable twisted; Repaired #706 and #602 wires,machine,no_power,,
1948,Table index OT faults; Heavy leak. Pulled base and removed table index valve for rebuild. Valve bore scored badly; new valve purchased and installed,"table_index, valve_bore","o/t_fault, leak, major, score",rebuild,table_index_valve
1949,Oil leak / Bar not feeding alarm. Bar not feeding alarm caused by bar stuck in stock clamp / Coolant line feeding table ruptured; New hose mfg at Haldeman and installed,"oil, bar_feeder, coolant_line, bar","leak, alarm, stuck, rupture",install,hose
1950,Vogel leak at pressure gage. Thread sealer pn gage threading,,,,
1951,Side B turret full of chips; Leaking. Removed and cleaned while offlinf (Side B Ball Screw),,,,
1952,Chip conveyor motor hot; tripping breaker. Chip conveyor jammed; clutch too tight causing overtemp fault. Cleared chip jam and reset breaker,"chip_conveyor, conveyor, breaker, motor, clutch","trip, hot, jam, tight","clear, reset","jam, breaker"
1953,Spindle stops while in grind cycle. Replaced bad coupling,,,,
1954,St#5 brushing unit free spinning; Loose brake. Bad clutch; replaced motor,"st_5, brush_unit, brake, clutch","loose, out_of_adjustment, location, broken",replace,motor
1955,Reported as Limit Switch Failed. Actual issue is bar stuck in stock clamp; Reset button pressed!!,"limit_switch, bar","fault, stuck",reset,button
1956,Chip conveyor jamming causing motor overtemp breaker trip. Multiple alarms arose from this incident. John Pyers and Doug called in to repair. Hard drive and control panel replaced. Multiple drives and ER module swapped with I3. Failed again with Speed and manipulator faults on 5/11.,"chip_conveyor, conveyor, motor, breaker","jam, hot, trip, alarm","replace, swap","control_panel, hard_drive, drive, er_module"
1957,St#4 valve varying time cycle. No Issue. Russ had previously reset the valve by opening fully for a cycle then adjusting,,,,
1958,Leak at filter housing on Power Pack. Bad seal on housing canister replaced,,,,
1959,Need new drill detector wand. Seriously??,,,,
